OriginalPaperDOI,test
10.1109/ICBMEI.2011.5914453,
10.1109/ICBMEI.2011.5920363,
10.1109/ICBMEI.2011.5917937,
unavailable,
10.1109/ICBMEI.2011.5921029,
unavailable,
10.1109/ICBMEI.2011.5920401,
unavailable,
unavailable,
unavailable,
10.1007/s11948-015-9713-6,
10.1016/j.precamres.2014.08.012,
10.1016/j.lithos.2014.11.028,
10.1130/B31543.1,
10.1016/j.jhevol.2016.02.002,
10.1109/AIMSEC.2011.6009766,
10.1109/AIMSEC.2011.6010633,
10.1109/ICBMEI.2011.5917871,
10.1109/AIMSEC.2011.6009850,
10.1109/ICBMEI.2011.5916955,
10.1109/AIMSEC.2011.6011328,
10.1109/ICBMEI.2011.5921059,
10.1109/AIMSEC.2011.6011115,
10.1109/AIMSEC.2011.6010319,
10.1109/ICBMEI.2011.5917854,
10.1109/ICBMEI.2011.5920985,
10.1109/ICBMEI.2011.5920927,
10.1109/ICBMEI.2011.5920344,
10.1109/ICBMEI.2011.5920447,
10.1109/ICBMEI.2011.5920916,
10.1109/AIMSEC.2011.6010788,
10.1109/AIMSEC.2011.6011194,
10.1109/AIMSEC.2011.6010638,
10.1109/ICBMEI.2011.5921044,
10.1109/AIMSEC.2011.6010924,
10.1109/ICBMEI.2011.5916996,
10.1109/ICBMEI.2011.5918021,
10.1109/ICBMEI.2011.5920542,
10.1109/ICBMEI.2011.5920351,
10.1109/ICFPEE.2010.12,
10.1109/ICBMEI.2011.5916987,
10.1109/ICBMEI.2011.5920383,
10.1109/ICFPEE.2010.11,
10.1109/ICBMEI.2011.5920407,
10.1109/AIMSEC.2011.6010659,
10.1109/ICACC.2010.5486791,
10.1109/ICBMEI.2011.5918015,
10.1109/ICBMEI.2011.5920347,
10.1130/G30584.1,
10.1109/ICACC.2010.5487254,
10.1109/ICBMEI.2011.5917938,
10.1109/ICACC.2010.5487135,
10.1109/ICBMEI.2011.5917924,
10.1109/AIMSEC.2011.6011112,
10.1109/ICBMEI.2011.5920948,
10.1109/ICACC.2010.5487273,
10.1109/ICBMEI.2011.5917008,
10.1109/ICBMEI.2011.5917901,
10.1109/ICACC.2010.5486844,
10.1109/ICBMEI.2011.5916941,
10.1109/ICBMEI.2011.5920423,
10.1109/ICACC.2010.5486898,
10.1109/ICBMEI.2011.5916881,
10.1109/ICACC.2010.5486916,
10.1109/ICBMEI.2011.5914484,
10.1109/ICACC.2010.5487162,
10.1109/ICBMEI.2011.5920391,
10.1109/ICBMEI.2011.5914501,
10.1109/ICACC.2010.5487009,
10.1109/ICBMEI.2011.5920349,
10.1109/ICACC.2010.5486891,
10.1109/AIMSEC.2011.6011181,
10.1109/ICACC.2010.5486803,
10.1109/ICACC.2010.5486767,
10.1109/ICACC.2010.5486663,
10.1109/ICACC.2010.5486645,
10.1109/ICBMEI.2011.5917979,
10.1109/ICBMEI.2011.5920361,
10.1109/ICACC.2010.5487088,
10.1109/ICBMEI.2011.5920339,
10.1109/ICACC.2010.5487046,
10.1109/ICBMEI.2011.5921010,
10.1109/ICACC.2010.5487061,
10.1109/ICBMEI.2011.5920400,
10.1109/ICACC.2010.5487207,
10.1109/ICBMEI.2011.5920374,
10.1109/ICACC.2010.5487035,
10.1109/ICBMEI.2011.5920342,
10.1109/ICACC.2010.5486709,
10.1109/ICBMEI.2011.5916856,
10.1109/ICBMEI.2011.5918013,
10.1109/ICACC.2010.5486917,
10.1109/ICBMEI.2011.5920489,
10.1109/AIMSEC.2011.6009790,
10.1109/ICBMEI.2011.5918007,
10.1109/ICBMEI.2011.5920528,
10.1109/ICACC.2010.5487017,
10.1109/ICBMEI.2011.5917968,
10.1109/ICACC.2010.5487099,
10.1109/ICBMEI.2011.5916885,
10.1109/ICBMEI.2011.5914486,
10.1109/ICBMEI.2011.5916927,
10.1109/ICBMEI.2011.5917995,
10.1109/ICBMEI.2011.5918010,
10.1109/ICBMEI.2011.5917057,
10.1109/ICBMEI.2011.5920461,
10.1109/ICBMEI.2011.5917034,
10.1109/ICBMEI.2011.5917939,
10.1109/ICBMEI.2011.5921027,
10.1109/ICBMEI.2011.5920984,
10.1109/ICBMEI.2011.5920490,
10.1109/ICBMEI.2011.5918037,
10.1109/ICBMEI.2011.5920477,
10.1109/ICBMEI.2011.5920527,
10.1109/ICBMEI.2011.5920360,
10.1109/ICBMEI.2011.5920950,
10.1109/ICBMEI.2011.5921005,
10.1109/ICBMEI.2011.5917858,
10.1109/ICBMEI.2011.5917832,
10.1109/ICBMEI.2011.5914482,
10.1109/ICBMEI.2011.5921057,
10.1109/ICBMEI.2011.5920960,
10.1109/ICBMEI.2011.5920459,
10.1109/ICBMEI.2011.5917867,
10.1016/j.jsbmb.2010.03.045,
10.1109/ICBMEI.2011.5920529,
10.1109/ICBMEI.2011.5920503,
10.1002/2013WR014228,
10.1109/AIMSEC.2011.6011195,
10.1109/AIMSEC.2011.6009640,
10.1109/AIMSEC.2011.6009726,
10.1109/AIMSEC.2011.6011133,
10.1109/AIMSEC.2011.6011322,
10.1109/AIMSEC.2011.6009705,
10.1109/AIMSEC.2011.6010259,
10.1109/AIMSEC.2011.6009748,
10.1109/AIMSEC.2011.6009763,
10.1109/AIMSEC.2011.6009663,
10.1109/AIMSEC.2011.6010376,
10.1109/AIMSEC.2011.6010417,
10.1109/AIMSEC.2011.6010174,
10.1109/AIMSEC.2011.6009628,
10.1109/AIMSEC.2011.6009830,
10.1109/AIMSEC.2011.6011341,
10.1109/AIMSEC.2011.6011280,
10.1109/AIMSEC.2011.6010683,
10.1109/AIMSEC.2011.6010685,
10.1109/AIMSEC.2011.6010179,
10.1109/AIMSEC.2011.6009701,
10.1109/AIMSEC.2011.6011291,
10.1109/AIMSEC.2011.6009654,
10.1109/AIMSEC.2011.6011356,
10.1128/MCB.05189-11,
10.1109/AIMSEC.2011.6009761,
10.1109/AIMSEC.2011.6010222,
10.1109/AIMSEC.2011.6010225,
10.1109/AIMSEC.2011.6009738,
10.1128/MCB.02347-06,
10.1109/ICBMEI.2011.5921079,
10.1109/ICBMEI.2011.5920919,
10.1109/ICBMEI.2011.5917982,
10.1002/2015JC011368,
10.1109/AIMSEC.2011.6011438,
10.1109/AIMSEC.2011.6011455,
10.1007/s11240-010-9733-5,
10.1109/AIMSEC.2011.6010618,
10.1007/s11738-010-0466-1,
10.1007/s11242-010-9623-7,
10.7314/APJCP.2012.13.5.1823,
10.1039/C7TA02103H,
10.1038/sj.bdj.2017.355,
10.1007/s10528-016-9725-1,
10.1007/s11192-016-2142-8,
,
10.11111/jkana.2014.20.5.481,
,
10.7475/kjan.2016.28.2.136,
10.4178/epih.e2016042,
10.1109/ICACC.2010.5486868,
10.1109/ICACC.2010.5486996,
10.1109/ICACC.2010.5486852,
10.1109/ICACC.2010.5487108,
10.1109/AIMSEC.2011.6011439,
10.1109/ICACC.2010.5487111,
10.1109/AIMSEC.2011.6010233,
10.1109/AIMSEC.2011.6009849,
10.1109/AIMSEC.2011.6009749,
10.1109/ICACC.2010.5487112,
10.1109/AIMSEC.2011.6011077,
10.1109/AIMSEC.2011.6011380,
10.1109/AIMSEC.2011.6011170,
10.1109/ICACC.2010.5486676,
10.1109/AIMSEC.2011.6009637,
10.1109/AIMSEC.2011.6011242,
10.1109/AIMSEC.2011.6010178,
10.1109/ICACC.2010.5487123,
10.1109/AIMSEC.2011.6010853,
10.1109/AIMSEC.2011.6009777,
10.1109/AIMSEC.2011.6010741,
10.1109/AIMSEC.2011.6010231,
10.1109/AIMSEC.2011.6011124,
10.1109/AIMSEC.2011.6010413,
10.1109/AIMSEC.2011.6010455,
10.1109/AIMSEC.2011.6011400,
10.1109/AIMSEC.2011.6011302,
10.1109/AIMSEC.2011.6009703,
10.1109/AIMSEC.2011.6009836,
10.1109/AIMSEC.2011.6010790,
10.1109/AIMSEC.2011.6011008,
10.1109/AIMSEC.2011.6010775,
10.1109/AIMSEC.2011.6011203,
10.1109/AIMSEC.2011.6010277,
10.1109/AIMSEC.2011.6009661,
10.1109/ICEMMS.2011.6015756,
10.1109/AIMSEC.2011.6010515,
10.1109/ICEMMS.2011.6015638,
10.1109/ICEMMS.2011.6015672,
10.1109/AIMSEC.2011.6010781,
10.1109/ICEMMS.2011.6015813,
10.1109/ICEMMS.2011.6015759,
10.1109/AIMSEC.2011.6010355,
10.1109/ICEMMS.2011.6015748,
10.1109/AIMSEC.2011.6009706,
10.1109/ICEMMS.2011.6015741,
10.1109/ICEMMS.2011.6015701,
10.1109/AIMSEC.2011.6010042,
10.1109/ICEMMS.2011.6015685,
10.1109/ICEMMS.2011.6015665,
10.1109/AIMSEC.2011.6010582,
10.1109/ICEMMS.2011.6015734,
10.1109/AIMSEC.2011.6011372,
10.1109/ICEMMS.2011.6015824,
10.1109/AIMSEC.2011.6010063,
10.1109/ICEMMS.2011.6015717,
10.1109/ICEMMS.2011.6015705,
10.1109/AIMSEC.2011.6009673,
10.1109/ICEMMS.2011.6015787,
10.1109/AIMSEC.2011.6009778,
10.1109/ICEMMS.2011.6015661,
10.1109/AIMSEC.2011.6009791,
10.1109/ICEMMS.2011.6015612,
10.1109/AIMSEC.2011.6011471,
10.1109/ICEMMS.2011.6015636,
10.1109/AIMSEC.2011.6011198,
10.1109/ICEMMS.2011.6015627,
10.1109/AIMSEC.2011.6010645,
10.1109/ICEMMS.2011.6015629,
10.1109/ICEMMS.2011.6015815,
10.1109/AIMSEC.2011.6011250,
10.1109/ICEMMS.2011.6015684,
10.1109/AIMSEC.2011.6010441,
10.1109/ICEMMS.2011.6015752,
10.1109/ICEMMS.2011.6015671,
10.1109/ICEMMS.2011.6015667,
10.1109/AIMSEC.2011.6009694,
10.1109/ICEMMS.2011.6015615,
10.1109/AIMSEC.2011.6009655,
10.1109/ICEMMS.2011.6015681,
10.1109/ICEMMS.2011.6015786,
10.1109/AIMSEC.2011.6011007,
10.1109/ICEMMS.2011.6015778,
10.1109/ICEMMS.2011.6015687,
10.1109/AIMSEC.2011.6010406,
10.1109/ICEMMS.2011.6015639,
10.1109/AIMSEC.2011.6009741,
10.1109/ICEMMS.2011.6015763,
10.1109/AIMSEC.2011.6011209,
10.1109/ICEMMS.2011.6015659,
10.1109/AIMSEC.2011.6011425,
10.1109/ICEMMS.2011.6015754,
10.1109/AIMSEC.2011.6011275,
10.1109/ICEMMS.2011.6015692,
10.1109/AIMSEC.2011.6010637,
10.1109/ICEMMS.2011.6015723,
10.1109/AIMSEC.2011.6010684,
10.1109/ICEMMS.2011.6015722,
10.1109/AIMSEC.2011.6011266,
10.1109/ICEMMS.2011.6015772,
10.1109/AIMSEC.2011.6009770,
10.1109/ICEMMS.2011.6015622,
10.1109/AIMSEC.2011.6011314,
10.1109/ICEMMS.2011.6015834,
10.1109/AIMSEC.2011.6009727,
10.1109/ICEMMS.2011.6015793,
,
10.1109/AIMSEC.2011.6010840,
10.1109/ICEMMS.2011.6015788,
10.1109/AIMSEC.2011.6010506,
10.1109/ICEMMS.2011.6015818,
10.1109/AIMSEC.2011.6011265,
10.1109/ICEMMS.2011.6015755,
10.1109/AIMSEC.2011.6011152,
10.1109/ICEMMS.2011.6015696,
10.1109/ICEMMS.2011.6015801,
10.1109/AIMSEC.2011.6009970,
10.1109/AIMSEC.2011.6009692,
10.1109/AIMSEC.2011.6010791,
10.1109/AIMSEC.2011.6009747,
10.1109/AIMSEC.2011.6010330,
10.1109/AIMSEC.2011.6010132,
10.1109/ICEMMS.2011.6015816,
10.1109/ICEMMS.2011.6015637,
10.1109/ICEMMS.2011.6015657,
10.1109/ICEMMS.2011.6015809,
10.1109/ICEMMS.2011.6015647,
10.1109/ICEMMS.2011.6015628,
10.1109/ICEMMS.2011.6015776,
10.1109/ICEMMS.2011.6015714,
10.1109/ICEMMS.2011.6015774,
10.1109/ICEMMS.2011.6015663,
10.1109/ICEMMS.2011.6015823,
10.1109/AIMSEC.2011.6010793,
10.1109/AIMSEC.2011.6010747,
10.1109/AIMSEC.2011.6011117,
10.1109/AIMSEC.2011.6009725,
10.1109/AIMSEC.2011.6011091,
10.1109/AIMSEC.2011.6011260,
10.1109/AIMSEC.2011.6009782,
10.1109/AIMSEC.2011.6009689,
10.1109/AIMSEC.2011.6011456,
10.1109/AIMSEC.2011.6010418,
10.1109/AIMSEC.2011.6009972,
10.1109/AIMSEC.2011.6011452,
10.1109/AIMSEC.2011.6010628,
10.1109/AIMSEC.2011.6010587,
10.1109/AIMSEC.2011.6010192,
10.1109/AIMSEC.2011.6010581,
10.1109/AIMSEC.2011.6011357,
10.1109/AIMSEC.2011.6010256,
10.1109/AIMSEC.2011.6011032,
10.1109/AIMSEC.2011.6010819,
10.1109/AIMSEC.2011.6010081,
10.1109/AIMSEC.2011.6011057,
10.1109/AIMSEC.2011.6009924,
10.1109/AIMSEC.2011.6009853,
10.1109/AIMSEC.2011.6009634,
10.1109/AIMSEC.2011.6009734,
10.1109/AIMSEC.2011.6009900,
10.1109/AIMSEC.2011.6009643,
10.1109/AIMSEC.2011.6011039,
10.1109/AIMSEC.2011.6010644,
10.1109/AIMSEC.2011.6009697,
,
10.1016/j.mycres.2008.07.006,
10.1186/1746-1340-18-23,
10.3892/ijmm.2014.1941,
10.1109/ICEMMS.2011.6015828,
10.1109/ICEMMS.2011.6015658,
10.1109/ICEMMS.2011.6015634,
10.1109/ICEMMS.2011.6015829,
10.1109/ICEMMS.2011.6015783,
10.1109/ICEMMS.2011.6015830,
10.1109/ICEMMS.2011.6015738,
10.1109/ICEMMS.2011.6015700,
10.1109/ICEMMS.2011.6015747,
10.1109/ICEMMS.2011.6015640,
10.1109/ICBMEI.2011.5921011,
10.1109/ICBMEI.2011.5917983,
10.1109/ICBMEI.2011.5920379,
10.1109/ICBMEI.2011.5920962,
10.1109/ICBMEI.2011.5920441,
10.1109/ICBMEI.2011.5916846,
10.1109/ICBMEI.2011.5920494,
10.1109/ICBMEI.2011.5917990,
10.1109/ICBMEI.2011.5917907,
10.1109/ICBMEI.2011.5917842,
10.1109/ICBMEI.2011.5916894,
10.1109/ICBMEI.2011.5914880,
10.1109/ICBMEI.2011.5916892,
10.1109/ICBMEI.2011.5917043,
10.1109/ICBMEI.2011.5920341,
10.1109/ICBMEI.2011.5916988,
10.1109/ICBMEI.2011.5921087,
10.1109/ICBMEI.2011.5917848,
10.1109/ICBMEI.2011.5921021,
10.1109/ICEMMS.2011.6015795,
10.1109/ICEMMS.2011.6015664,
10.1109/ICEMMS.2011.6015794,
10.1109/ICEMMS.2011.6015694,
10.1109/ICEMMS.2011.6015832,
10.1109/ICEMMS.2011.6015757,
10.1109/ICEMMS.2011.6015781,
10.1109/ICEMMS.2011.6015740,
10.1109/ICEMMS.2011.6015625,
10.1109/ICEMMS.2011.6015779,
10.1109/ICEMMS.2011.6015743,
10.1109/ICEMMS.2011.6015651,
10.1109/ICEMMS.2011.6015736,
10.1109/ICEMMS.2011.6015695,
10.1109/ICEMMS.2011.6015797,
,
10.1109/ICEMMS.2011.6015771,
10.1109/ICEMMS.2011.6015715,
10.1109/ICEMMS.2011.6015775,
10.1109/ICEMMS.2011.6015653,
10.1109/ICEMMS.2011.6015742,
10.1109/ICEMMS.2011.6015819,
10.1109/ICEMMS.2011.6015626,
10.1109/ICEMMS.2011.6015690,
10.1109/ICEMMS.2011.6015798,
10.1109/ICEMMS.2011.6015784,
10.1109/ICEMMS.2011.6015727,
10.1109/ICEMMS.2011.6015770,
10.1109/ICEMMS.2011.6015679,
10.1109/ICEMMS.2011.6015767,
10.1109/ICEMMS.2011.6015704,
10.1109/ICEMMS.2011.6015641,
10.1109/ICEMMS.2011.6015632,
10.1109/ICEMMS.2011.6015698,
10.1109/ICEMMS.2011.6015649,
10.1109/ICEMMS.2011.6015785,
10.1109/ICEMMS.2011.6015630,
10.1109/ICEMMS.2011.6015791,
10.1109/ICBMEI.2011.5920473,
10.1109/ICBMEI.2011.5920971,
10.1109/ICBMEI.2011.5916910,
10.1109/ICBMEI.2011.5917064,
10.1109/ICBMEI.2011.5914878,
10.1109/ICBMEI.2011.5921039,
10.1109/ICBMEI.2011.5916993,
10.1109/ICBMEI.2011.5921028,
10.1109/ICBMEI.2011.5920517,
10.1109/ICBMEI.2011.5917928,
10.1109/ICBMEI.2011.5921024,
10.1109/ICBMEI.2011.5920519,
10.1109/ICBMEI.2011.5920532,
10.1109/ICBMEI.2011.5920936,
10.1109/ICBMEI.2011.5916893,
10.1109/ICBMEI.2011.5914399,
10.1109/ICBMEI.2011.5916908,
10.1109/AIMSEC.2011.6011434,
10.1109/AIMSEC.2011.6010837,
10.1109/AIMSEC.2011.6009631,
10.1109/AIMSEC.2011.6011063,
10.1109/AIMSEC.2011.6010579,
10.1109/AIMSEC.2011.6009656,
10.1109/AIMSEC.2011.6009771,
10.1109/AIMSEC.2011.6010493,
10.1109/AIMSEC.2011.6009707,
10.1109/AIMSEC.2011.6010320,
10.1109/AIMSEC.2011.6009626,
10.1109/AIMSEC.2011.6009709,
10.1109/AIMSEC.2011.6009702,
10.1109/AIMSEC.2011.6010159,
10.1109/AIMSEC.2011.6009629,
10.1109/AIMSEC.2011.6011226,
10.1109/AIMSEC.2011.6010571,
10.1109/AIMSEC.2011.6010555,
10.1109/AIMSEC.2011.6009662,
10.1109/AIMSEC.2011.6011374,
10.1109/AIMSEC.2011.6010834,
10.1109/AIMSEC.2011.6009758,
10.1109/AIMSEC.2011.6011340,
10.1109/AIMSEC.2011.6011336,
10.1109/AIMSEC.2011.6011201,
10.1109/AIMSEC.2011.6011125,
10.1109/AIMSEC.2011.6011318,
10.1109/AIMSEC.2011.6010513,
10.1109/AIMSEC.2011.6009627,
10.1109/AIMSEC.2011.6010294,
10.1109/AIMSEC.2011.6010653,
10.1109/AIMSEC.2011.6009851,
10.1109/AIMSEC.2011.6011192,
10.1109/AIMSEC.2011.6009721,
10.1109/AIMSEC.2011.6009934,
10.1109/AIMSEC.2011.6009712,
10.1109/AIMSEC.2011.6010722,
10.1109/AIMSEC.2011.6009871,
10.1109/AIMSEC.2011.6011270,
10.1109/AIMSEC.2011.6011337,
10.1109/AIMSEC.2011.6011056,
10.1109/AIMSEC.2011.6010004,
10.1109/AIMSEC.2011.6011447,
10.1109/AIMSEC.2011.6010324,
10.1109/AIMSEC.2011.6011370,
10.1109/AIMSEC.2011.6009732,
10.1109/AIMSEC.2011.6010565,
10.1109/AIMSEC.2011.6010373,
10.1109/AIMSEC.2011.6011136,
10.1109/AIMSEC.2011.6010340,
10.1109/AIMSEC.2011.6009717,
10.1109/AIMSEC.2011.6011014,
10.1109/AIMSEC.2011.6010104,
10.1109/AIMSEC.2011.6009800,
10.1109/AIMSEC.2011.6009789,
10.1109/AIMSEC.2011.6010485,
10.1109/AIMSEC.2011.6011213,
10.1109/AIMSEC.2011.6011204,
10.1109/AIMSEC.2011.6011332,
10.1109/AIMSEC.2011.6010468,
10.1109/AIMSEC.2011.6011428,
10.1109/AIMSEC.2011.6009638,
10.1109/AIMSEC.2011.6010347,
10.1109/AIMSEC.2011.6010607,
10.1109/AIMSEC.2011.6010758,
10.1109/AIMSEC.2011.6011313,
10.1109/AIMSEC.2011.6011177,
10.1109/AIMSEC.2011.6010503,
10.1109/AIMSEC.2011.6009754,
10.1109/AIMSEC.2011.6009739,
10.1109/AIMSEC.2011.6009733,
10.1109/AIMSEC.2011.6011362,
10.1109/AIMSEC.2011.6011294,
10.1109/AIMSEC.2011.6010745,
10.1109/AIMSEC.2011.6010157,
10.1109/AIMSEC.2011.6011106,
10.1109/AIMSEC.2011.6010687,
10.1109/AIMSEC.2011.6009691,
10.1109/AIMSEC.2011.6011335,
10.1109/AIMSEC.2011.6009699,
10.1109/AIMSEC.2011.6011300,
10.1109/AIMSEC.2011.6010219,
10.1109/AIMSEC.2011.6009668,
10.1109/ICACC.2010.5487165,
10.1109/ICACC.2010.5486897,
10.1109/ICACC.2010.5486959,
10.1109/ICACC.2010.5486906,
10.1109/ICACC.2010.5487166,
10.1109/ICACC.2010.5486830,
10.1109/ICACC.2010.5486769,
10.1109/ICACC.2010.5486883,
10.1109/AIMSEC.2011.6011234,
10.1109/AIMSEC.2011.6009743,
10.1109/AIMSEC.2011.6011041,
10.1109/AIMSEC.2011.6009750,
10.1109/AIMSEC.2011.6010679,
10.1109/AIMSEC.2011.6011267,
10.1109/AIMSEC.2011.6010567,
10.1109/AIMSEC.2011.6011102,
10.1109/AIMSEC.2011.6011320,
10.1109/AIMSEC.2011.6009645,
10.1109/AIMSEC.2011.6010669,
10.1109/AIMSEC.2011.6011103,
10.1109/AIMSEC.2011.6010946,
10.1109/AIMSEC.2011.6011299,
10.1109/AIMSEC.2011.6009708,
10.1109/AIMSEC.2011.6009776,
10.1016/j.jnutbio.2008.05.003,
10.1016/j.econmod.2012.06.002,
10.1016/j.canlet.2011.12.011,
10.1016/j.bbadis.2012.01.002,
10.1111/j.1540-5885.2009.00666.x,
10.1016/j.respol.2012.04.012,
10.1111/j.1540-6520.2012.00520.x,
10.1111/j.1540-5885.2012.00957.x,
10.1016/j.jwb.2009.01.003,
10.1002/smj.1951,
10.1016/j.respol.2009.11.011,
10.1073/pnas.0901206106,
10.1002/jcp.21276,
10.1126/science.1188635,
10.1126/science.1188635,
10.1517/13543776.2015.1064899,
10.1080/10962247.2017.1280097,
10.1017/S0004972712000263,
10.1109/ICBMEI.2011.5920462,
10.1109/ICBMEI.2011.5917875,
10.1109/ICBMEI.2011.5920968,
10.1109/ICBMEI.2011.5920940,
10.1109/ICBMEI.2011.5914498,
10.1109/ICBMEI.2011.5914507,
10.1109/ICBMEI.2011.5920376,
10.1109/ICBMEI.2011.5920933,
10.1109/ICBMEI.2011.5921063,
10.1109/ICBMEI.2011.5914450,
10.1109/ICBMEI.2011.5916901,
10.1109/ICBMEI.2011.5918008,
10.1109/ICBMEI.2011.5920358,
10.1109/ICBMEI.2011.5918030,
10.1007/s00125-007-0723-z,
10.1109/ICBMEI.2011.5916890,
10.1109/ICBMEI.2011.5917861,
10.1109/ICBMEI.2011.5920518,
10.1109/ICBMEI.2011.5914876,
10.1109/ICBMEI.2011.5917860,
10.1109/ICBMEI.2011.5920495,
10.1109/ICBMEI.2011.5921012,
10.1109/ICBMEI.2011.5917959,
10.1109/ICBMEI.2011.5917006,
10.1109/ICBMEI.2011.5917067,
10.1109/ICBMEI.2011.5920934,
10.1109/ICBMEI.2011.5920914,
10.1109/ICBMEI.2011.5920350,
10.1109/ICBMEI.2011.5916956,
10.1109/ICBMEI.2011.5916964,
10.1109/ICBMEI.2011.5920909,
10.1007/s12205-016-0336-5,
10.1016/j.cryogenics.2008.10.010,
unavailable,
10.1155/2014/987017,
10.5539/ijel.v7n4p257,
10.1016/j.jinorgbio.2017.08.035,
10.1039/C2RA01308H,
10.2337/diabetes.49.7.1194,
10.2337/db10-0860,
10.2337/diabetes.50.6.1244,
10.1177/0267659114567137,
10.1080/15592324.2017.1293217,
10.1109/ICBMEI.2011.5920915,
10.1109/ICBMEI.2011.5921000,
10.1109/ICBMEI.2011.5918028,
10.1109/ICBMEI.2011.5920453,
10.1109/ICBMEI.2011.5920511,
10.1109/ICBMEI.2011.5917852,
10.1109/ICBMEI.2011.5917879,
10.1109/ICBMEI.2011.5916985,
10.1109/ICBMEI.2011.5920399,
10.1109/ICBMEI.2011.5916935,
10.1109/ICBMEI.2011.5921014,
10.1109/ICBMEI.2011.5918020,
10.1109/ICBMEI.2011.5917996,
10.1109/ICBMEI.2011.5916990,
10.1109/ICBMEI.2011.5921022,
10.1109/ICBMEI.2011.5916983,
10.1109/ICBMEI.2011.5914494,
10.1109/ICBMEI.2011.5920986,
10.1109/ICBMEI.2011.5918031,
10.1109/ICBMEI.2011.5920430,
10.1109/ICBMEI.2011.5917989,
10.1109/ICBMEI.2011.5920932,
10.1109/ICBMEI.2011.5920340,
10.1109/ICBMEI.2011.5920943,
10.1109/ICBMEI.2011.5914479,
10.1109/ICBMEI.2011.5917847,
10.1109/ICBMEI.2011.5920474,
10.1109/ICBMEI.2011.5917836,
10.1109/ICBMEI.2011.5920345,
10.1109/ICBMEI.2011.5920396,
10.1109/ICBMEI.2011.5918026,
10.1109/ICBMEI.2011.5918011,
10.1109/ICBMEI.2011.5917834,
10.1109/ICBMEI.2011.5921045,
10.1109/ICBMEI.2011.5920974,
10.1109/ICBMEI.2011.5916886,
10.1109/ICBMEI.2011.5917903,
,
10.1109/APPEEC.2010.5449462,
10.1109/APPEEC.2010.5448993,
10.1109/APPEEC.2010.5448704,
10.1109/APPEEC.2010.5448759,
10.1109/APPEEC.2010.5448970,
10.1109/APPEEC.2010.5448587,
10.1109/APPEEC.2010.5448591,
10.1109/APPEEC.2010.5449285,
10.1109/APPEEC.2010.5449169,
10.1109/APPEEC.2010.5448265,
10.1109/APPEEC.2010.5449518,
10.1109/APPEEC.2010.5448575,
10.1109/APPEEC.2010.5448557,
10.1109/APPEEC.2010.5448415,
10.1109/APPEEC.2010.5448931,
10.1109/APPEEC.2010.5448230,
10.1109/ICACC.2010.5487106,
10.1109/ICACC.2010.5487060,
10.1109/ICAMS.2010.5553077,
10.1109/ICAMS.2010.5553096,
10.1109/ICAMS.2010.5553056,
10.1109/ICAMS.2010.5553029,
10.1109/ICAMS.2010.5552993,
10.1109/APPEEC.2010.5448320,
10.1111/j.1365-2184.2008.00566.x,
10.1016/j.mib.2017.03.015,
10.1371/journal.pone.0173434,
10.1016/j.pestbp.2017.07.004,
10.1109/AIMSEC.2011.6010322,
10.1109/AIMSEC.2011.6011135,
10.1109/AIMSEC.2011.6011368,
10.1109/AIMSEC.2011.6009729,
10.1109/AIMSEC.2011.6010464,
10.1109/AIMSEC.2011.6009664,
10.1109/AIMSEC.2011.6009693,
10.1109/AIMSEC.2011.6009847,
10.1109/AIMSEC.2011.6011264,
10.1109/AIMSEC.2011.6010494,
10.1109/AIMSEC.2011.6011212,
10.1109/AIMSEC.2011.6009660,
10.1109/AIMSEC.2011.6009669,
10.1109/AIMSEC.2011.6009823,
10.1109/AIMSEC.2011.6010424,
10.1109/AIMSEC.2011.6009636,
10.1109/AIMSEC.2011.6009659,
10.1109/AIMSEC.2011.6010530,
10.1109/AIMSEC.2011.6009753,
10.1109/AIMSEC.2011.6010080,
10.1109/AIMSEC.2011.6011453,
10.1109/AIMSEC.2011.6010341,
10.1109/AIMSEC.2011.6010218,
10.1109/AIMSEC.2011.6009768,
10.1109/OPEE.2010.5508047,
10.1109/OPEE.2010.5507955,
10.1109/OPEE.2010.5507963,
10.1109/OPEE.2010.5507976,
10.1109/OPEE.2010.5508025,
10.1109/OPEE.2010.5508035,
10.1109/OPEE.2010.5507952,
10.1109/OPEE.2010.5508139,
10.1109/OPEE.2010.5508148,
10.1109/OPEE.2010.5508072,
10.1109/OPEE.2010.5507978,
10.1109/AIMSEC.2011.6009817,
10.1109/AIMSEC.2011.6010378,
10.1109/AIMSEC.2011.6009676,
10.1109/AIMSEC.2011.6009784,
10.1109/AIMSEC.2011.6009840,
10.1109/AIMSEC.2011.6009653,
10.1109/AIMSEC.2011.6009648,
10.1109/AIMSEC.2011.6009696,
10.1109/AIMSEC.2011.6011316,
10.1109/AIMSEC.2011.6009736,
10.1002/1098-1136(200012)32:3247::AID-GLIA503.0.CO;2-T,
unavailable,
unavailable,
10.1016/j.ijheatmasstransfer.2007.11.044,
10.1109/AIMSEC.2011.6010728,
10.1109/AIMSEC.2011.6010003,
10.1109/AIMSEC.2011.6011343,
10.1109/AIMSEC.2011.6010293,
10.1109/AIMSEC.2011.6010674,
10.1109/AIMSEC.2011.6011098,
10.1109/AIMSEC.2011.6009760,
10.1109/AIMSEC.2011.6009700,
10.1109/AIMSEC.2011.6010504,
10.1109/AIMSEC.2011.6010680,
10.1109/AIMSEC.2011.6011382,
